"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Nov 27 08:56:16 GMT 2022","Sun Nov 27 08:56:16 GMT 2022","218","chromium","private.settings.spec.js","Subscription testing ","","","Should see the AUD currency in the payment",""
